<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
CC_VNINDEX,20200114,0,2169262000000,1944244937100,0,0,0
CC_HNX-INDEX,20200114,7707,237676557100,40244944200,8017,42163200,44188100
CC_VNINDEX,20200113,66423,1897262000000,730814872200,59795,238045290,276012480
CC_HNX-INDEX,20200113,7792,234266099000,43161922500,8213,46914600,49929800
CC_VNINDEX,20200110,79734,2965352000000,1907963418300,77314,292702880,332495410
CC_HNX-INDEX,20200110,10273,309638228700,88963466600,9818,56207800,55262400
CC_VNINDEX,20200109,71014,2281812000000,794637543250,68258,255287780,276876020
CC_HNX-INDEX,20200109,8274,237597547800,66117762400,8158,47246300,46409900
CC_VNINDEX,20200108,97862,2853352000000,2173747547520,73248,292412720,350496890
CC_HNX-INDEX,20200108,9262,331095075200,116639449400,9739,45528500,60229800
CC_VNINDEX,20200107,74608,2072200000000,1327032254750,61692,365365850,260961270
CC_HNX-INDEX,20200107,8206,205583674900,69984707200,8307,42332900,43300000
CC_VNINDEX,20200106,78478,2227952000000,980265064320,62532,240445350,289993570
CC_HNX-INDEX,20200106,8867,283690056900,18170254470,9226,44418700,52964900
CC_VNINDEX,20200103,78809,2447689000000,346250165800,70596,290200380,323468180
CC_HNX-INDEX,20200103,8930,250130211400,17027957200,9612,41160600,53756400
CC_VNINDEX,20200102,68025,2230019850000,1204057496300,61013,266953960,264495130
CC_HNX-INDEX,20200102,8283,196671426600,57122715900,8176,43600900,46037100
CC_VNINDEX,20191231,66841,2194970000000,738731409400,58285,244011140,315849720
CC_HNX-INDEX,20191231,8950,288157404500,207856508000,8319,51638300,49976300
CC_VNINDEX,20191230,73733,2405679000000,463941274180,68022,245910130,338673050
CC_HNX-INDEX,20191230,8501,269472329400,315157111800,9331,46038500,57611900
CC_VNINDEX,20191227,71216,1878945000000,1222726547300,58047,234392360,296240940
CC_HNX-INDEX,20191227,7870,200331959700,259273330100,8048,51976900,52785100
CC_VNINDEX,20191226,77244,2360534000000,2343908652950,65015,297412750,324902140
CC_HNX-INDEX,20191226,8425,169894635900,387505703500,8599,42446800,51514500
CC_VNINDEX,20191225,75353,2782051000000,873190017500,67539,345541160,359090160
CC_HNX-INDEX,20191225,9839,240290809200,521801078200,8795,49609200,62242000
CC_VNINDEX,20191224,72592,2746128000000,1185097421400,62069,331921540,304867330
CC_HNX-INDEX,20191224,9906,186891879700,55660838800,8770,43764600,50794400
CC_VNINDEX,20191223,80963,3362723000000,935398556600,69586,319704950,328857370
CC_HNX-INDEX,20191223,10040,254674721800,220842939300,8965,52856800,52011500
CC_VNINDEX,20191220,75321,3390962000000,1587374123900,60054,357775150,286565940
CC_HNX-INDEX,20191220,9282,192344382900,292008039100,8794,49121900,47700400
CC_VNINDEX,20191219,76553,3029414000000,972029331850,67088,299272060,326280930
CC_HNX-INDEX,20191219,8211,156129500500,124829981400,8518,44616700,47614400
CC_VNINDEX,20191218,78569,3280501000000,3198307010090,70659,341406280,350444720
CC_HNX-INDEX,20191218,7825,202958335400,134737830000,9291,45225200,61232900
CC_VNINDEX,20191217,86257,3314019810000,927297190000,70153,409623380,381241170
CC_HNX-INDEX,20191217,9637,256226195500,113764744000,9358,65240200,69723500
CC_VNINDEX,20191216,80419,3107212000000,2291981272400,64776,356258530,306889390
CC_HNX-INDEX,20191216,8672,227890609600,160696642600,8732,55020400,49695000
CC_VNINDEX,20191213,74324,3007670000000,1037090294850,69122,309720480,307780020
CC_HNX-INDEX,20191213,9032,251920534300,118720572700,8650,57481100,51435600
CC_VNINDEX,20191212,73885,2794765000000,1234507462070,66780,286471220,271899440
CC_HNX-INDEX,20191212,9057,210267333200,80038260200,7751,53360700,43730700
CC_VNINDEX,20191211,71203,2900223000000,1358385579150,64907,299320290,258458130
CC_HNX-INDEX,20191211,7378,165958592700,97817934700,7687,37683100,37384400
CC_VNINDEX,20191210,80397,3266439000000,1560876861730,64859,296911400,299934730
CC_HNX-INDEX,20191210,6951,155972839800,232653854300,7426,39056000,40208400
CC_VNINDEX,20191209,76053,3042095000000,1677161815000,63594,301719860,281675300
CC_HNX-INDEX,20191209,7545,219764710200,37058660000,7761,41841300,44643700
CC_VNINDEX,20191206,64179,2773205000000,915808412090,53988,253215120,244983430
CC_HNX-INDEX,20191206,7784,174706988000,52529532600,7754,40732100,40071600
CC_VNINDEX,20191205,41630,3108806000000,931754298500,35050,158585540,171706050
CC_HNX-INDEX,20191205,7947,226952086200,91020923200,7958,42707600,44192200
CC_VNINDEX,20191204,76972,3333194000000,1293747225300,58651,299489080,266020750
CC_HNX-INDEX,20191204,8054,201017250500,74594710500,7351,47587900,38798700
CC_VNINDEX,20191203,85929,3675279000000,4056061160300,69410,303042410,288548920
CC_HNX-INDEX,20191203,7696,208945941500,155693734900,7952,43350400,42142000
CC_VNINDEX,20191202,73472,3575303580000,804661677400,61717,277638980,309471910
CC_HNX-INDEX,20191202,9711,262661638600,71055646900,9375,45165200,47684600
CC_VNINDEX,20191129,64383,2770398000000,835306056450,54755,261034320,256905570
CC_HNX-INDEX,20191129,8007,209486028700,56608878500,7870,42622600,45173400
CC_VNINDEX,20191128,75114,3291878000000,777013326200,60891,264826000,272270520
CC_HNX-INDEX,20191128,8730,240395188000,42909320400,8528,43694200,41586700
CC_VNINDEX,20191127,65687,2795389770000,650218340000,59323,283145800,265554330
CC_HNX-INDEX,20191127,8080,187053766100,55567920000,8316,40179800,42009000
CC_VNINDEX,20191126,68343,3310951000000,918367011940,58853,276759500,254294880
CC_HNX-INDEX,20191126,8237,197563203300,80913499000,8504,40544100,42157900
CC_VNINDEX,20191125,70191,3061876000000,764153229250,60002,257757710,265982300
CC_HNX-INDEX,20191125,8138,241788518300,106915424700,8207,44932400,42686000
CC_VNINDEX,20191122,89908,4163652750000,1312786567400,84265,323455300,358960410
CC_HNX-INDEX,20191122,9120,319100152300,32015415000,9170,45463300,51102600
CC_VNINDEX,20191121,89714,4066983000000,1091417569650,83333,301074760,303997820
CC_HNX-INDEX,20191121,7598,208688923800,44908118000,7997,42814000,46517700
CC_VNINDEX,20191120,80510,3494113000000,837222947900,62743,330608830,308814420
CC_HNX-INDEX,20191120,7786,168641357900,38630503500,8222,40916700,43074800
CC_VNINDEX,20191119,77976,3188586000000,1349108330970,63310,310304880,271427090
CC_HNX-INDEX,20191119,7645,177507102100,57609818200,8152,46153300,45512000
CC_VNINDEX,20191118,81774,3393607000000,448089196500,65166,294372710,305351240
CC_HNX-INDEX,20191118,7812,213672271600,34071634000,8069,41757500,46527000
CC_VNINDEX,20191115,0,3317911880000,1686620167000,0,0,0
CC_HNX-INDEX,20191115,8592,238663919500,149161812500,8678,48592900,51848000
CC_VNINDEX,20191114,98873,3815026470000,285606417000,71033,323429570,314793950
CC_HNX-INDEX,20191114,9623,293838078200,37498807100,9171,48968800,52163500
CC_VNINDEX,20191113,94230,3769876000000,2762774665800,72608,309491880,320477970
CC_HNX-INDEX,20191113,9449,291662089200,47421456100,9673,53286300,57979500
CC_VNINDEX,20191112,87429,3445459000000,760952063290,71119,317246960,300522450
CC_HNX-INDEX,20191112,8754,211397201000,69707782300,8714,49168200,47061100
CC_VNINDEX,20191111,83992,3516102000000,911643358300,72611,286401480,293562470
CC_HNX-INDEX,20191111,8315,225803670600,40768862200,8831,46480800,47600800
CC_VNINDEX,20191108,81992,3405266000000,535872421760,71652,295603370,298255730
CC_HNX-INDEX,20191108,8806,315426403100,34478254400,10299,51214400,57142600
CC_VNINDEX,20191107,0,3380241160000,638705217800,0,0,0
CC_HNX-INDEX,20191107,9152,278765053600,0,9276,50818900,51962600
CC_VNINDEX,20191106,89762,3681009830000,902539170000,79920,335444450,327095210
CC_HNX-INDEX,20191106,9296,259929951200,26902307600,9508,44021700,47700000
CC_VNINDEX,20191105,87384,3637824000000,736878280780,80842,286248090,310608030
CC_HNX-INDEX,20191105,10241,395599163200,12241060800,11060,49907500,58163800
CC_VNINDEX,20191104,96802,4397417000000,630411985400,89043,361433340,343378970
CC_HNX-INDEX,20191104,8927,312313742400,51001653000,10279,49234000,53693000
CC_VNINDEX,20191101,87723,4012352000000,983831049250,83804,337148930,357418630
CC_HNX-INDEX,20191101,9785,279569870200,227357022760,9995,51204300,53142500
CC_VNINDEX,20191031,78533,3386218000000,763258441800,71923,297341330,374174670
CC_HNX-INDEX,20191031,8899,247210797400,66712434800,9770,42335600,59727100
CC_VNINDEX,20191030,79216,3089669000000,422702194100,70948,299599260,298917710
CC_HNX-INDEX,20191030,9663,382798752900,1510722532400,10090,51552100,59029900
CC_VNINDEX,20191029,77650,2962815000000,1068622936000,70506,319197380,306452100
CC_HNX-INDEX,20191029,8424,219552812200,22000752600,8997,38973700,49166000
CC_VNINDEX,20191028,72844,2774999000000,738053770150,69910,305266780,258485520
CC_HNX-INDEX,20191028,9043,235702989100,24940215600,9529,47482700,48727500
CC_VNINDEX,20191025,70436,2764604000000,749109651900,67850,247413660,249778760
CC_HNX-INDEX,20191025,9318,253199234300,58816026600,9510,48739800,51302100
CC_VNINDEX,20191024,72291,3019833000000,392763693300,66956,259465360,259421520
CC_HNX-INDEX,20191024,8902,191546728200,12974421400,8570,43199700,45101100
CC_VNINDEX,20191023,70800,2660158000000,675347160000,64586,262125450,287782470
CC_HNX-INDEX,20191023,9072,207427024400,25336009200,8845,42363900,41714300
CC_VNINDEX,20191022,86171,3149458000000,685119864400,73204,338408060,348595250
CC_HNX-INDEX,20191022,9630,278389127600,134718080800,9283,47934400,49886000
CC_VNINDEX,20191021,80882,3131838000000,828578600900,64356,299875440,257325160
CC_HNX-INDEX,20191021,9937,271485925500,71740583500,9065,51023500,50039600
CC_VNINDEX,20191018,74536,2924965000000,489730172100,63775,299778520,255105470
CC_HNX-INDEX,20191018,10086,276914480800,34141603400,9629,46205100,53606100
CC_VNINDEX,20191017,80856,3231031000000,582251993800,65276,298403740,263613190
CC_HNX-INDEX,20191017,9381,235232743900,26584724500,8891,43395700,48057200
CC_VNINDEX,20191016,74564,2846852000000,704368108200,71083,281512210,280326360
CC_HNX-INDEX,20191016,9437,242648550400,34789917600,9876,49526500,54101700
CC_VNINDEX,20191015,73331,2672839000000,1149394254900,64796,269106940,237000790
CC_HNX-INDEX,20191015,12470,281769275800,195156249200,11234,48951000,50421100
CC_VNINDEX,20191014,84371,3484803000000,692396152200,73584,322750170,291185250
CC_HNX-INDEX,20191014,10697,399899478500,127038450800,10770,52608000,51352500
CC_VNINDEX,20191011,69943,2840378000000,922047551660,65629,247564340,251807250
CC_HNX-INDEX,20191011,9232,230975175200,50120374000,9316,40213400,51111600
CC_VNINDEX,20191010,70746,2786494000000,1321916649480,66249,230983610,249847800
CC_HNX-INDEX,20191010,9949,340392789700,38842440200,10400,44805000,48852500
CC_VNINDEX,20191009,75027,2822056000000,965191342860,67717,249230860,264315050
CC_HNX-INDEX,20191009,9546,295155063600,22239758600,9880,45625000,48496600
CC_VNINDEX,20191008,78327,2890494000000,557862002000,60992,281829480,256532920
CC_HNX-INDEX,20191008,10433,290931870400,50183466500,9196,43286100,43261500
CC_VNINDEX,20191007,82170,3089197000000,648680637500,69137,247134320,260297720
CC_HNX-INDEX,20191007,9597,342966744100,101455182500,9524,39411400,47454300
CC_VNINDEX,20191004,82865,3264212000000,1072366063890,72922,265643320,266624980
CC_HNX-INDEX,20191004,9486,286926438800,59123480800,10325,45758500,50072400
CC_VNINDEX,20191003,93808,3243848000000,1489344032420,65090,287517140,253550880
CC_HNX-INDEX,20191003,10073,252565345800,50606590500,8571,44597400,43357800
CC_VNINDEX,20191002,90471,3552889000000,550756729850,77280,260803890,267990800
CC_HNX-INDEX,20191002,9687,279736212900,32419611400,9925,42819300,49007700
CC_VNINDEX,20191001,86515,3113322790000,1517810188550,71645,260686190,243487140
CC_HNX-INDEX,20191001,10584,298236017000,153545362964,9466,50175700,50823900
CC_VNINDEX,20190930,83415,3313248000000,423624711650,79581,268798460,279547090
CC_HNX-INDEX,20190930,9641,288153482600,52010647200,10216,44887400,49496500
CC_VNINDEX,20190927,87249,3392040000000,667402315800,82222,263247450,272150830
CC_HNX-INDEX,20190927,9718,299617486000,43560522900,11015,47089200,55393100
CC_VNINDEX,20190926,82535,3097258000000,281510417400,71295,256251350,245804100
CC_HNX-INDEX,20190926,9900,312538080100,167577974400,10361,52425200,50890000
CC_VNINDEX,20190925,75727,2651238000000,865081416000,60485,227904980,219610550
CC_HNX-INDEX,20190925,8797,244050583000,152544167200,9044,44949300,43475400
CC_VNINDEX,20190924,76732,2664111000000,1312816223800,63182,231682890,223064480
CC_HNX-INDEX,20190924,9210,254721585100,56766598500,9785,45546800,46536600
CC_VNINDEX,20190923,78949,3057083000000,2061558717150,70628,236542470,261003250
CC_HNX-INDEX,20190923,9424,284734271100,70418487400,10759,49150600,48136600
CC_VNINDEX,20190920,88225,4506130000000,1001376337100,73217,302417600,302692390
CC_HNX-INDEX,20190920,9770,294030108900,69212451200,10667,48516800,51666500
CC_VNINDEX,20190919,77546,2790539000000,870365187150,66416,271667210,258535610
