<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
NN_VNINDEX,20160527,84320,89451950,12457866,205270,1760553000,2226181000
NN_HNX-INDEX,20160527,84320,39562703,22600259,205270,1760553000,2226181000
NN_VNINDEX,20160526,84320,94315520,21839206,205270,1760553000,2226181000
NN_HNX-INDEX,20160526,84320,40784819,4089794,205270,1760553000,2226181000
NN_VNINDEX,20160525,84320,95083720,44259518,205270,1760553000,2226181000
NN_HNX-INDEX,20160525,84320,37190406,15509312,205270,1760553000,2226181000
NN_VNINDEX,20160524,84320,95291860,19435015,205270,1760553000,2226181000
NN_HNX-INDEX,20160524,84320,29216805,5318456,205270,1760553000,2226181000
NN_VNINDEX,20160523,84320,76048000,23724170,205270,1760553000,2226181000
NN_HNX-INDEX,20160523,84320,29928768,14030980,205270,1760553000,2226181000
NN_VNINDEX,20160520,84320,89149920,48823830,205270,1760553000,2226181000
NN_HNX-INDEX,20160520,84320,31379464,4973448,205270,1760553000,2226181000
NN_VNINDEX,20160519,84320,114101600,20399808,205270,1760553000,2226181000
NN_HNX-INDEX,20160519,84320,38176653,9153849,205270,1760553000,2226181000
NN_VNINDEX,20160518,84320,113334020,20797524,205270,1760553000,2226181000
NN_HNX-INDEX,20160518,84320,46865230,3578598,205270,1760553000,2226181000
NN_VNINDEX,20160517,84320,115897490,10379266,205270,1760553000,2226181000
NN_HNX-INDEX,20160517,84320,53419070,10726691,205270,1760553000,2226181000
NN_VNINDEX,20160516,84320,90052840,18304923,205270,1760553000,2226181000
NN_HNX-INDEX,20160516,84320,37337137,4348198,205270,1760553000,2226181000
NN_VNINDEX,20160513,84320,105664260,4847370,205270,1760553000,2226181000
NN_HNX-INDEX,20160513,84320,39485270,3105428,205270,1760553000,2226181000
NN_VNINDEX,20160512,84320,86443000,6916530,205270,1760553000,2226181000
NN_HNX-INDEX,20160512,84320,39308623,3636205,205270,1760553000,2226181000
NN_VNINDEX,20160511,84320,104825550,57862449,205270,1760553000,2226181000
NN_HNX-INDEX,20160511,84320,35758266,4002201,205270,1760553000,2226181000
NN_VNINDEX,20160510,84320,107969340,35534260,205270,1760553000,2226181000
NN_HNX-INDEX,20160510,84320,35377351,4235200,205270,1760553000,2226181000
NN_VNINDEX,20160509,84320,104924490,39956811,205270,1760553000,2226181000
NN_HNX-INDEX,20160509,84320,39663839,4475045,205270,1760553000,2226181000
NN_VNINDEX,20160506,84320,112392550,6995297,205270,1760553000,2226181000
NN_HNX-INDEX,20160506,84320,41891857,5605365,205270,1760553000,2226181000
NN_VNINDEX,20160505,84320,120477340,12383456,205270,1760553000,2226181000
NN_HNX-INDEX,20160505,84320,36254901,1256741,205270,1760553000,2226181000
NN_VNINDEX,20160504,84320,131845850,11337456,205270,1760553000,2226181000
NN_HNX-INDEX,20160504,84320,44042710,694853,205270,1760553000,2226181000
NN_VNINDEX,20160429,84320,110249170,12686555,205270,1760553000,2226181000
NN_HNX-INDEX,20160429,84320,33582026,3225133,205270,1760553000,2226181000
NN_VNINDEX,20160428,84320,93972640,5981609,205270,1760553000,2226181000
NN_HNX-INDEX,20160428,84320,35431261,4357981,205270,1760553000,2226181000
NN_VNINDEX,20160427,84320,134182560,5850220,205270,1760553000,2226181000
NN_HNX-INDEX,20160427,84320,40752125,4873548,205270,1760553000,2226181000
NN_VNINDEX,20160426,84320,132299250,42220909,205270,1760553000,2226181000
NN_HNX-INDEX,20160426,84320,42902714,6877951,205270,1760553000,2226181000
NN_VNINDEX,20160425,84320,130328090,27881623,205270,1760553000,2226181000
NN_HNX-INDEX,20160425,84320,43234484,5349061,205270,1760553000,2226181000
NN_VNINDEX,20160422,84320,129715110,9837539,205270,1760553000,2226181000
NN_HNX-INDEX,20160422,84320,46390285,5467354,205270,1760553000,2226181000
NN_VNINDEX,20160421,84320,100001650,4742240,205270,1760553000,2226181000
NN_HNX-INDEX,20160421,84320,40760433,3363830,205270,1760553000,2226181000
NN_VNINDEX,20160420,84320,108698890,7705225,205270,1760553000,2226181000
NN_HNX-INDEX,20160420,84320,36199444,1791897,205270,1760553000,2226181000
NN_VNINDEX,20160419,84320,125494660,12214718,205270,1760553000,2226181000
NN_HNX-INDEX,20160419,84320,41754791,18603299,205270,1760553000,2226181000
NN_VNINDEX,20160415,84320,115434580,8355266,205270,1760553000,2226181000
NN_HNX-INDEX,20160415,84320,42361585,13927693,205270,1760553000,2226181000
NN_VNINDEX,20160414,84320,116828500,5653115,205270,1760553000,2226181000
NN_HNX-INDEX,20160414,84320,38181355,3948523,205270,1760553000,2226181000
NN_VNINDEX,20160413,84320,130580530,7258402,205270,1760553000,2226181000
NN_HNX-INDEX,20160413,84320,45938297,6118075,205270,1760553000,2226181000
NN_VNINDEX,20160412,84320,138441020,26298627,205270,1760553000,2226181000
NN_HNX-INDEX,20160412,84320,47356138,5564343,205270,1760553000,2226181000
NN_VNINDEX,20160411,84320,129672410,12017529,205270,1760553000,2226181000
NN_HNX-INDEX,20160411,84320,52858572,6849736,205270,1760553000,2226181000
NN_VNINDEX,20160408,84320,111494890,10795220,205270,1760553000,2226181000
NN_HNX-INDEX,20160408,84320,46617218,9846624,205270,1760553000,2226181000
NN_VNINDEX,20160407,84320,117899000,5497304,205270,1760553000,2226181000
NN_HNX-INDEX,20160407,84320,38822234,7731261,205270,1760553000,2226181000
NN_VNINDEX,20160406,84320,98446140,21229393,205270,1760553000,2226181000
NN_HNX-INDEX,20160406,84320,37640238,7252501,205270,1760553000,2226181000
NN_VNINDEX,20160405,84320,112083100,28204375,205270,1760553000,2226181000
NN_HNX-INDEX,20160405,84320,43041014,6809509,205270,1760553000,2226181000
NN_VNINDEX,20160404,84320,108879400,9967850,205270,1760553000,2226181000
NN_HNX-INDEX,20160404,84320,39758980,9174105,205270,1760553000,2226181000
NN_VNINDEX,20160401,84320,116291160,14872028,205270,1760553000,2226181000
NN_HNX-INDEX,20160401,84320,39325329,7566534,205270,1760553000,2226181000
NN_VNINDEX,20160331,84320,145622010,26890780,205270,1760553000,2226181000
NN_HNX-INDEX,20160331,84320,41149613,12464566,205270,1760553000,2226181000
NN_VNINDEX,20160330,84320,122483990,12973917,205270,1760553000,2226181000
NN_HNX-INDEX,20160330,84320,42885202,11403265,205270,1760553000,2226181000
NN_VNINDEX,20160329,84320,132208830,32207329,205270,1760553000,2226181000
NN_HNX-INDEX,20160329,84320,45603608,8633296,205270,1760553000,2226181000
NN_VNINDEX,20160328,84320,110847230,16795976,205270,1760553000,2226181000
NN_HNX-INDEX,20160328,84320,41117745,10090332,205270,1760553000,2226181000
NN_VNINDEX,20160325,84320,132179760,26954922,205270,1760553000,2226181000
NN_HNX-INDEX,20160325,84320,51669530,8437418,205270,1760553000,2226181000
NN_VNINDEX,20160324,84320,140016320,26885425,205270,1760553000,2226181000
NN_HNX-INDEX,20160324,84320,53567209,3668381,205270,1760553000,2226181000
NN_VNINDEX,20160323,84320,130484410,11799155,205270,1760553000,2226181000
NN_HNX-INDEX,20160323,84320,50799981,11717524,205270,1760553000,2226181000
NN_VNINDEX,20160322,84320,122908350,9144965,205270,1760553000,2226181000
NN_HNX-INDEX,20160322,84320,47039993,7263278,205270,1760553000,2226181000
NN_VNINDEX,20160321,84320,143174710,19982070,205270,1760553000,2226181000
NN_HNX-INDEX,20160321,84320,46034941,14854903,205270,1760553000,2226181000
NN_VNINDEX,20160318,84320,174479180,51526861,205270,1760553000,2226181000
NN_HNX-INDEX,20160318,84320,44367314,12452101,205270,1760553000,2226181000
NN_VNINDEX,20160317,84320,138979300,26720113,205270,1760553000,2226181000
NN_HNX-INDEX,20160317,84320,59801229,9590338,205270,1760553000,2226181000
NN_VNINDEX,20160316,84320,136468340,10081340,205270,1760553000,2226181000
NN_HNX-INDEX,20160316,84320,44070900,8157787,205270,1760553000,2226181000
NN_VNINDEX,20160315,84320,138709820,25185804,205270,1760553000,2226181000
NN_HNX-INDEX,20160315,84320,47232173,15224797,205270,1760553000,2226181000
NN_VNINDEX,20160314,84320,122149910,53133365,205270,1760553000,2226181000
NN_HNX-INDEX,20160314,84320,50503029,4796026,205270,1760553000,2226181000
NN_VNINDEX,20160311,84320,134135630,12478615,205270,1760553000,2226181000
NN_HNX-INDEX,20160311,84320,49677743,5847000,205270,1760553000,2226181000
NN_VNINDEX,20160310,84320,118000950,28188047,205270,1760553000,2226181000
NN_HNX-INDEX,20160310,84320,45269994,6317524,205270,1760553000,2226181000
NN_VNINDEX,20160309,84320,118986380,6146884,205270,1760553000,2226181000
NN_HNX-INDEX,20160309,84320,38825054,0,205270,1760553000,2226181000
NN_VNINDEX,20160308,84320,141441820,7057830,205270,1760553000,2226181000
NN_HNX-INDEX,20160308,84320,50222228,4043438,205270,1760553000,2226181000
NN_VNINDEX,20160307,84320,154501970,4204919,205270,1760553000,2226181000
NN_HNX-INDEX,20160307,84320,56903653,4611812,205270,1760553000,2226181000
NN_VNINDEX,20160304,84320,131098660,11645069,205270,1760553000,2226181000
NN_HNX-INDEX,20160304,84320,42047630,3348644,205270,1760553000,2226181000
NN_VNINDEX,20160303,84320,121336150,10359114,205270,1760553000,2226181000
NN_HNX-INDEX,20160303,84320,43146511,4684126,205270,1760553000,2226181000
NN_VNINDEX,20160302,84320,140293270,4567724,205270,1760553000,2226181000
NN_HNX-INDEX,20160302,84320,54777102,4285583,205270,1760553000,2226181000
NN_VNINDEX,20160301,84320,115269170,25929277,205270,1760553000,2226181000
NN_HNX-INDEX,20160301,84320,44178267,0,205270,1760553000,2226181000
NN_VNINDEX,20160229,84320,116960700,12741430,205270,1760553000,2226181000
NN_HNX-INDEX,20160229,84320,42758142,3451680,205270,1760553000,2226181000
NN_VNINDEX,20160226,84320,96211200,10306506,205270,1760553000,2226181000
NN_HNX-INDEX,20160226,84320,38131834,2251984,205270,1760553000,2226181000
NN_VNINDEX,20160225,84320,128757360,22652992,205270,1760553000,2226181000
NN_HNX-INDEX,20160225,84320,53836666,7512470,205270,1760553000,2226181000
NN_VNINDEX,20160224,84320,150465440,9770660,205270,1760553000,2226181000
NN_HNX-INDEX,20160224,84320,47717811,5810685,205270,1760553000,2226181000
NN_VNINDEX,20160223,84320,151158600,8526865,205270,1760553000,2226181000
NN_HNX-INDEX,20160223,84320,43991457,4878750,205270,1760553000,2226181000
NN_VNINDEX,20160222,84320,146114330,6572480,205270,1760553000,2226181000
NN_HNX-INDEX,20160222,84320,45230397,10129094,205270,1760553000,2226181000
NN_VNINDEX,20160219,84320,176930260,8650966,205270,1760553000,2226181000
NN_HNX-INDEX,20160219,84320,35469506,3849989,205270,1760553000,2226181000
NN_VNINDEX,20160218,84320,105377340,20633889,205270,1760553000,2226181000
NN_HNX-INDEX,20160218,84320,41405576,1436095,205270,1760553000,2226181000
NN_VNINDEX,20160217,84320,108232660,21664893,205270,1760553000,2226181000
NN_HNX-INDEX,20160217,84320,36776470,4435801,205270,1760553000,2226181000
NN_VNINDEX,20160216,84320,101446430,6413766,205270,1760553000,2226181000
NN_HNX-INDEX,20160216,84320,36129615,465767,205270,1760553000,2226181000
NN_VNINDEX,20160215,84320,63715980,2928159,205270,1760553000,2226181000
NN_HNX-INDEX,20160215,84320,25446817,3601999,205270,1760553000,2226181000
NN_VNINDEX,20160205,84320,58916520,2925094,205270,1760553000,2226181000
NN_HNX-INDEX,20160205,84320,18394731,3342552,205270,1760553000,2226181000
NN_VNINDEX,20160204,84320,58991480,8834924,205270,1760553000,2226181000
NN_HNX-INDEX,20160204,84320,20752246,604424,205270,1760553000,2226181000
NN_VNINDEX,20160203,84320,72465960,14787050,205270,1760553000,2226181000
NN_HNX-INDEX,20160203,84320,25451386,13584296,205270,1760553000,2226181000
NN_VNINDEX,20160202,84320,81857890,10960960,205270,1760553000,2226181000
NN_HNX-INDEX,20160202,84320,29446480,5594378,205270,1760553000,2226181000
NN_VNINDEX,20160201,84320,91510080,15363354,205270,1760553000,2226181000
NN_HNX-INDEX,20160201,84320,34840972,1020246,205270,1760553000,2226181000
NN_VNINDEX,20160129,84320,98745150,23988847,205270,1760553000,2226181000
NN_HNX-INDEX,20160129,84320,40455597,2058185,205270,1760553000,2226181000
NN_VNINDEX,20160128,84320,107366270,5124247,205270,1760553000,2226181000
NN_HNX-INDEX,20160128,84320,41918762,4524145,205270,1760553000,2226181000
NN_VNINDEX,20160127,84320,113827200,11018654,205270,1760553000,2226181000
NN_HNX-INDEX,20160127,84320,37058320,8546640,205270,1760553000,2226181000
NN_VNINDEX,20160126,84320,129402420,12503522,205270,1760553000,2226181000
NN_HNX-INDEX,20160126,84320,39651304,1614400,205270,1760553000,2226181000
NN_VNINDEX,20160125,84320,141524210,22516891,205270,1760553000,2226181000
NN_HNX-INDEX,20160125,84320,45673912,1695564,205270,1760553000,2226181000
NN_VNINDEX,20160122,84320,159187370,9838348,205270,1760553000,2226181000
NN_HNX-INDEX,20160122,84320,45124297,2864946,205270,1760553000,2226181000
NN_VNINDEX,20160121,84320,139630150,13107085,205270,1760553000,2226181000
NN_HNX-INDEX,20160121,84320,37373479,6457032,205270,1760553000,2226181000
NN_VNINDEX,20160120,84320,110083840,18137580,205270,1760553000,2226181000
NN_HNX-INDEX,20160120,84320,34993549,2776580,205270,1760553000,2226181000
NN_VNINDEX,20160119,84320,113131650,12850258,205270,1760553000,2226181000
NN_HNX-INDEX,20160119,84320,31758038,6663578,205270,1760553000,2226181000
NN_VNINDEX,20160118,84320,155144610,7665773,205270,1760553000,2226181000
NN_HNX-INDEX,20160118,84320,57536206,4990171,205270,1760553000,2226181000
NN_VNINDEX,20160115,84320,119024070,11156568,205270,1760553000,2226181000
NN_HNX-INDEX,20160115,84320,33853267,7572988,205270,1760553000,2226181000
NN_VNINDEX,20160114,84320,128667040,20999438,205270,1760553000,2226181000
NN_HNX-INDEX,20160114,84320,39283349,6563493,205270,1760553000,2226181000
NN_VNINDEX,20160113,84320,116471500,17817495,205270,1760553000,2226181000
NN_HNX-INDEX,20160113,84320,31494991,3459079,205270,1760553000,2226181000
NN_VNINDEX,20160112,84320,101930720,16671258,205270,1760553000,2226181000
NN_HNX-INDEX,20160112,84320,37838607,10160099,205270,1760553000,2226181000
NN_VNINDEX,20160111,84320,100385840,5508194,205270,1760553000,2226181000
NN_HNX-INDEX,20160111,84320,27283010,4515572,205270,1760553000,2226181000
NN_VNINDEX,20160108,84320,133647560,9408725,205270,1760553000,2226181000
NN_HNX-INDEX,20160108,84320,42196904,7126332,205270,1760553000,2226181000
NN_VNINDEX,20160107,84320,140605960,7228320,205270,1760553000,2226181000
NN_HNX-INDEX,20160107,84320,46301205,5629989,205270,1760553000,2226181000
NN_VNINDEX,20160106,84320,82276760,13401396,205270,1760553000,2226181000
NN_HNX-INDEX,20160106,84320,27355065,9929296,205270,1760553000,2226181000
NN_VNINDEX,20160105,84320,97988880,6064946,205270,1760553000,2226181000
NN_HNX-INDEX,20160105,84320,37918223,5728276,205270,1760553000,2226181000
NN_VNINDEX,20160104,84320,95922570,12139847,205270,1760553000,2226181000
NN_HNX-INDEX,20160104,84320,37264963,6998216,205270,1760553000,2226181000
NN_VNINDEX,20151231,84320,102998920,31179193,205270,1760553000,2226181000
NN_HNX-INDEX,20151231,84320,30108846,8087407,205270,1760553000,2226181000
NN_VNINDEX,20151230,84320,83672090,6359250,205270,1760553000,2226181000
NN_HNX-INDEX,20151230,84320,33169831,15225081,205270,1760553000,2226181000
NN_VNINDEX,20151229,84320,93877150,20321595,205270,1760553000,2226181000
NN_HNX-INDEX,20151229,84320,33860729,2780801,205270,1760553000,2226181000
NN_VNINDEX,20151228,84320,100998120,33161338,205270,1760553000,2226181000
NN_HNX-INDEX,20151228,84320,29265301,24125062,205270,1760553000,2226181000
NN_VNINDEX,20151225,84320,79493910,29627946,205270,1760553000,2226181000
NN_HNX-INDEX,20151225,84320,28297668,21782273,205270,1760553000,2226181000
NN_VNINDEX,20151224,84320,64631540,6898871,205270,1760553000,2226181000
NN_HNX-INDEX,20151224,84320,27905790,5273883,205270,1760553000,2226181000
NN_VNINDEX,20151223,84320,73271810,16082921,205270,1760553000,2226181000
NN_HNX-INDEX,20151223,84320,27145075,6558524,205270,1760553000,2226181000
NN_VNINDEX,20151222,84320,74373140,10038433,205270,1760553000,2226181000
NN_HNX-INDEX,20151222,84320,26719008,18550966,205270,1760553000,2226181000
NN_VNINDEX,20151221,84320,97305660,27612598,205270,1760553000,2226181000
NN_HNX-INDEX,20151221,84320,34658247,7962732,205270,1760553000,2226181000
NN_VNINDEX,20151218,84320,178991090,32213420,205270,1760553000,2226181000
NN_HNX-INDEX,20151218,84320,39142810,9832197,205270,1760553000,2226181000
NN_VNINDEX,20151217,84320,80324840,9944970,205270,1760553000,2226181000
NN_HNX-INDEX,20151217,84320,37811183,1517985,205270,1760553000,2226181000
NN_VNINDEX,20151216,84320,96749430,16996449,205270,1760553000,2226181000
NN_HNX-INDEX,20151216,84320,36269200,15184246,205270,1760553000,2226181000
NN_VNINDEX,20151215,84320,99020490,20750859,205270,1760553000,2226181000
NN_HNX-INDEX,20151215,84320,25607582,29329911,205270,1760553000,2226181000
NN_VNINDEX,20151214,84320,89559730,24020441,205270,1760553000,2226181000
NN_HNX-INDEX,20151214,84320,30762790,8092352,205270,1760553000,2226181000
NN_VNINDEX,20151211,84320,78518530,20345188,205270,1760553000,2226181000
NN_HNX-INDEX,20151211,84320,31572791,4393493,205270,1760553000,2226181000
NN_VNINDEX,20151210,84320,93945600,19077058,205270,1760553000,2226181000
NN_HNX-INDEX,20151210,84320,31714887,10482193,205270,1760553000,2226181000
NN_VNINDEX,20151209,84320,88319600,18950410,205270,1760553000,2226181000
NN_HNX-INDEX,20151209,84320,35098187,3772559,205270,1760553000,2226181000
NN_VNINDEX,20151208,84320,97089480,15722997,205270,1760553000,2226181000
NN_HNX-INDEX,20151208,84320,38823425,21504193,205270,1760553000,2226181000
NN_VNINDEX,20151207,84320,70706540,7408514,205270,1760553000,2226181000
NN_HNX-INDEX,20151207,84320,28624022,7996405,205270,1760553000,2226181000
NN_VNINDEX,20151204,84320,83379530,3741760,205270,1760553000,2226181000
NN_HNX-INDEX,20151204,84320,32597321,4563110,205270,1760553000,2226181000
NN_VNINDEX,20151203,84320,72147290,55908915,205270,1760553000,2226181000
NN_HNX-INDEX,20151203,84320,33492254,5481501,205270,1760553000,2226181000
NN_VNINDEX,20151202,84320,94740590,9035451,205270,1760553000,2226181000
NN_HNX-INDEX,20151202,84320,35320194,7616312,205270,1760553000,2226181000
NN_VNINDEX,20151201,84320,105024670,10754674,205270,1760553000,2226181000
NN_HNX-INDEX,20151201,84320,31950181,4758885,205270,1760553000,2226181000
NN_VNINDEX,20151130,84320,111579820,20637150,205270,1760553000,2226181000
NN_HNX-INDEX,20151130,84320,41847806,8217849,205270,1760553000,2226181000
NN_VNINDEX,20151127,84320,133872100,8216204,205270,1760553000,2226181000
NN_HNX-INDEX,20151127,84320,58818913,6367327,205270,1760553000,2226181000
NN_VNINDEX,20151126,84320,143893290,13853446,205270,1760553000,2226181000
NN_HNX-INDEX,20151126,84320,65622645,5720153,205270,1760553000,2226181000
NN_VNINDEX,20151125,84320,141081920,2707875,205270,1760553000,2226181000
NN_HNX-INDEX,20151125,84320,60555857,3538681,205270,1760553000,2226181000
NN_VNINDEX,20151124,84320,150775450,18732211,205270,1760553000,2226181000
NN_HNX-INDEX,20151124,84320,49947194,1628518,205270,1760553000,2226181000
NN_VNINDEX,20151123,84320,147128330,5953880,205270,1760553000,2226181000
NN_HNX-INDEX,20151123,84320,53713131,25345328,205270,1760553000,2226181000
NN_VNINDEX,20151120,84320,130245410,10308163,205270,1760553000,2226181000
